"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"224241","2025-06-03","Nick Olij -"," Nick Olij","Nick Olij (born 1 August 1995) is a Dutch footballer who plays as a goalkeeper for Dutch club Sparta Rotterdam, and the Netherlands national team. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/224/241/25_120.png","188","78","1995-08-01","GK","76","78","€6.5M","€8K","Right","2 ","1 ","1 ","","Normal (185+)","No","€9.9M","","100646","Sparta Rotterdam","10","Eredivisie","https://cdn.sofifa.net/meta/team/919/30.png","68","GK","1","2022-07-01","2028","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","83","RES","13","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"224041","2025-06-03","Marvin Schwäbe -"," Marvin Schwäbe","Marvin Schwäbe (born 25 April 1995) is a German footballer who plays as a goalkeeper for German club 1. FC Köln. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/224/041/25_120.png","190","86","1995-04-25","GK","76","77","€6M","€9K","Right","3 ","1 ","2 ","","Normal (185+)","Yes","€10.1M","","31","1. FC Köln","20","2. Bundesliga","https://cdn.sofifa.net/meta/team/3320/30.png","72","GK","1","2021-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"223790","2025-06-03","Sheraldo Rudi Becker -"," Sheraldo Rudi Becker","Sheraldo Becker (Sheraldo Rudi Becker, born 9 February 1995) is a Surinamese footballer who plays as a striker for Spanish club Real Sociedad. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/223/790/25_120.png","180","77","1995-02-09","ST,LM,RM","76","76","€7.5M","€38K","Right","2 ","3 ","2 ","","Stocky (170-185)","No","€15.8M","Speedster","457","Real Sociedad","53","La Liga","https://cdn.sofifa.net/meta/team/594/30.png","78","SUB","11","2024-01-18","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"223686","2025-06-03","Timon Janis Wellenreuther -"," Timon Janis Wellenreuther","Timon Wellenreuther (Timon Janis Wellenreuther, born 3 December 1995) is a German footballer who plays as a goalkeeper for Dutch club Feyenoord. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/223/686/25_120.png","188","80","1995-12-03","GK","76","77","€6M","€13K","Right","4 ","1 ","1 ","","Normal (185+)","Yes","€8.9M","","246","Feyenoord","10","Eredivisie","https://cdn.sofifa.net/meta/team/73/30.png","76","GK","22","2023-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"223597","2025-06-03","Ruben Aguilar -"," Ruben Aguilar","Ruben Aguilar (born 26 April 1993) is a French footballer who plays as a right back for French club RC Lens. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/223/597/25_120.png","172","69","1993-04-26","RB,RM","76","76","€5.5M","€30K","Right","2 ","3 ","2 ","","Normal (170-185)","Yes","€10.5M","","64","RC Lens","16","Ligue 1","https://cdn.sofifa.net/meta/team/271/30.png","75","RB","2","2023-09-01","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"223550","2025-06-03","Jonas Omlin -"," Jonas Omlin","Jonas Omlin (born 10 January 1994) is a Swiss footballer who plays as a goalkeeper for German club Borussia Mönchengladbach. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/223/550/25_120.png","190","85","1994-01-10","GK","76","76","€5M","€18K","Right","3 ","1 ","2 ","","Normal (185+)","Yes","€8.5M","","23","Borussia Mönchengladbach","19","Bundesliga","https://cdn.sofifa.net/meta/team/683/30.png","76","GK","1","2023-01-19","2027","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"223113","2025-06-03","Krzysztof Piątek -"," Krzysztof Piątek","Krzysztof Piątek (born 1 July 1995) is a Polish footballer who plays as a striker for Turkish club Medipol Başakşehir FK, and the Poland national team. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/223/113/25_120.png","183","77","1995-07-01","ST","76","76","€7.5M","€21K","Right","3 ","3 ","1 ","","Normal (170-185)","Yes","€15M","","101014","Medipol Başakşehir FK","68","Süper Lig","https://cdn.sofifa.net/meta/team/3702/30.png","72","ST","9","2023-07-18","2026","1353","Poland","78","Friendly International","https://cdn.sofifa.net/meta/team/18699/30.png","77","SUB","23","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"222558","2025-06-03","Rick Karsdorp -"," Rick Karsdorp","Rick Karsdorp (born 11 February 1995) is a Dutch footballer who plays as a right back for Dutch club PSV. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/222/558/25_120.png","184","80","1995-02-11","RB","76","76","€6.5M","€15K","Right","3 ","3 ","2 ","","Normal (170-185)","Yes","€9.1M","","247","PSV","10","Eredivisie","https://cdn.sofifa.net/meta/team/682/30.png","78","SUB","2","2024-08-31","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"222501","2025-06-03","Timothy Castagne -"," Timothy Castagne","Timothy Castagne (born 5 December 1995) is a Belgian footballer who plays as a right back for British club Fulham FC. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/222/501/25_120.png","185","80","1995-12-05","RB","76","76","€7M","€66K","Right","3 ","3 ","1 ","","Lean (185+)","Yes","€13.3M","","144","Fulham FC","13","Premier League","https://cdn.sofifa.net/meta/team/11/30.png","77","SUB","21","2023-08-29","2027","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"222464","2025-06-03","Sivera -"," Antonio Sivera Salvá","Sivera (born 11 August 1996) is a Spanish footballer who plays as a goalkeeper for Spanish club Deportivo Alavés. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/222/464/25_120.png","185","79","1996-08-11","GK","76","79","€7.5M","€17K","Right","3 ","1 ","1 ","","Normal (185+)","No","€17.1M","","463","Deportivo Alavés","53","La Liga","https://cdn.sofifa.net/meta/team/2975/30.png","74","GK","1","2017-07-19","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"222390","2025-06-03","Unai López -"," Unai López Cabrera","Unai López (born 30 October 1995) is a Spanish footballer who plays as a center midfield for Spanish club Rayo Vallecano. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/222/390/25_120.png","170","68","1995-10-30","CM,CDM","76","76","€7.5M","€24K","Right","3 ","3 ","1 ","","Normal (170-)","Yes","€15.8M","","480","Rayo Vallecano","53","La Liga","https://cdn.sofifa.net/meta/team/377/30.png","77","RDM","17","2021-08-31","2026","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"221909","2025-06-03","Jindřich Staněk -"," Jindřich Staněk","Jindřich Staněk (born 27 April 1996) is a Czech footballer who plays as a goalkeeper for Czech club SK Slavia Praha. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/221/909/25_120.png","192","90","1996-04-27","GK","76","76","€5.5M","€18K","Right","2 ","1 ","1 ","","Stocky (185+)","No","€12.1M","","266","SK Slavia Praha","319","První liga","https://cdn.sofifa.net/meta/team/216/30.png","74","GK","36","2024-01-05","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"221660","2025-06-03","Victor Jörgen Nilsson Lindelöf -"," Victor Jörgen Nilsson Lindelöf","Victor Lindelöf (Victor Jörgen Nilsson Lindelöf, born 17 July 1994) is a Swedish footballer who plays as a center back for British club Manchester United, and the Sweden national team. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/221/660/25_120.png","187","80","1994-07-17","CB,LB","76","76","€6.5M","€76K","Right","4 ","3 ","2 ","","Normal (185+)","Yes","€12.4M","","11","Manchester United","13","Premier League","https://cdn.sofifa.net/meta/team/14/30.png","80","SUB","2","2017-07-01","2025","1363","Sweden","78","Friendly International","https://cdn.sofifa.net/meta/team/18564/30.png","77","RCB","3","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"220837","2025-06-03","Deiver Andrés Machado Mena -"," Deiver Andrés Machado Mena","Deiver Machado (Deiver Andrés Machado Mena, born 2 September 1993) is a Colombian footballer who plays as a left back for French club RC Lens. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/837/25_120.png","180","75","1993-09-02","LB,LM","76","76","€6.5M","€30K","Left","3 ","2 ","1 ","","Stocky (170-185)","Yes","€12.4M","","64","RC Lens","16","Ligue 1","https://cdn.sofifa.net/meta/team/271/30.png","75","LB","3","2021-07-07","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"220714","2025-06-03","Philip Anyanwu Billing -"," Philip Anyanwu Billing","Philip Billing (Philip Anyanwu Billing, born 11 June 1996) is a Danish footballer who plays as a center midfield for Italian club Napoli, on loan from AFC Bournemouth. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/714/25_120.png","197","80","1996-06-11","CM,CAM,CDM","76","76","€7.5M","€57K","Left","3 ","3 ","1 ","","Lean (185+)","Yes","","Aerial threat","48","Napoli","31","Serie A","https://cdn.sofifa.net/meta/team/597/30.png","79","SUB","15","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"220710","2025-06-03","Harry Wilson -"," Harry Wilson","Harry Wilson (born 22 March 1997) is a Welsh footballer who plays as a right midfield for British club Fulham FC. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/710/25_120.png","173","70","1997-03-22","RM,RW","76","76","€8M","€66K","Left","2 ","3 ","1 ","","Normal (170-185)","Yes","€15.2M","","144","Fulham FC","13","Premier League","https://cdn.sofifa.net/meta/team/11/30.png","77","SUB","8","2021-07-24","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"220659","2025-06-03","Joshua Brownhill -"," Joshua Brownhill","Josh Brownhill (Joshua Brownhill, born 19 December 1995) is a British footballer who plays as a center midfield for British club Burnley. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/659/25_120.png","180","69","1995-12-19","CM,CAM,CDM","76","76","€7.5M","€60K","Right","3 ","3 ","1 ","","Normal (170-185)","Yes","€14.3M","","1796","Burnley","14","Championship","https://cdn.sofifa.net/meta/team/27/30.png","74","RDM","8","2020-01-30","2025","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"220534","2025-06-03","Sebastiano Luperto -"," Sebastiano Luperto","Sebastiano Luperto (born 6 September 1996) is an Italian footballer who plays as a center back for Italian club Cagliari. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/534/25_120.png","190","83","1996-09-06","CB","76","77","€7.5M","€18K","Left","3 ","2 ","1 ","","Lean (185+)","Yes","€14.1M","","1842","Cagliari","31","Serie A","https://cdn.sofifa.net/meta/team/585/30.png","73","LCB","6","2024-07-08","2028","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"220523","2025-06-03","Yerry Fernando Mina González -"," Yerry Fernando Mina González","Yerry Mina (Yerry Fernando Mina González, born 23 September 1994) is a Colombian footballer who plays as a center back for Italian club Cagliari. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/523/25_120.png","195","99","1994-09-23","CB","76","76","€6.5M","€19K","Right","3 ","2 ","2 ","","Normal (185+)","Yes","€11.7M","Aerial threat,Strength","1842","Cagliari","31","Serie A","https://cdn.sofifa.net/meta/team/585/30.png","73","CB","26","2024-02-01","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"220253","2025-06-03","Munir -","Munir El Haddadi Mohamedمنير الحدادي محمد","Munir (Munir El Haddadi Mohamed, born 1 September 1995) is a Moroccan footballer who plays as a left midfield for Spanish club CD Leganés. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/253/25_120.png","175","69","1995-09-01","LM,RM","76","76","€7.5M","€38K","Left","3 ","4 ","1 ","","Lean (170-185)","Yes","€16.5M","","100888","CD Leganés","53","La Liga","https://cdn.sofifa.net/meta/team/844/30.png","74","SUB","23","2024-09-03","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"220139","2025-06-03","Samuel Joseph Szmodics -"," Samuel Joseph Szmodics","Sammie Szmodics (Samuel Joseph Szmodics, born 24 September 1995) is an Irish footballer who plays as a left midfield for British club Ipswich Town, and the Republic of Ireland national team. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/139/25_120.png","168","67","1995-09-24","LM,CAM,ST","76","76","€7.5M","€53K","Right","4 ","3 ","1 ","","Normal (170-)","No","€14.3M","","94","Ipswich Town","13","Premier League","https://cdn.sofifa.net/meta/team/116/30.png","75","RES","23","2024-08-16","2028","1355","Republic of Ireland","78","Friendly International","https://cdn.sofifa.net/meta/team/18654/30.png","74","LM","7","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"220093","2025-06-03","Hans Hateboer -"," Hans Hateboer","Hans Hateboer (born 9 January 1994) is a Dutch footballer who plays as a center back for French club Stade Rennais FC. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/220/093/25_120.png","187","72","1994-01-09","CB,RB","76","76","€6M","€38K","Right","3 ","3 ","3 ","","Lean (185+)","Yes","€11.4M","","74","Stade Rennais FC","16","Ligue 1","https://cdn.sofifa.net/meta/team/598/30.png","76","SUB","33","2024-08-06","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"219953","2025-06-03","Embarba -"," Adrián Embarba Blazquez","Embarba (Adrián Embarba Blazquez, born 7 May 1992) is a Spanish footballer who plays as a left midfield for Spanish club Rayo Vallecano, on loan from UD Almería. In the game FC 25, his overall rating is 76.","https://cdn.sofifa.net/players/219/953/25_120.png","173","68","1992-05-07","LM,RM","76","76","€6M","€10K","Right","4 ","4 ","2 ","","Normal (170-185)","Yes","","","480","Rayo Vallecano","53","La Liga","https://cdn.sofifa.net/meta/team/377/30.png","77","SUB","21","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
