player_id,player_name,full_name,date_of_birth,nationality,height_cm,weight_kg,best_position,positions,overall_rating,potential,preferred_foot,weak_foot,skill_moves,current_sofifa_team_id,current_club_name,sofifa_value_eur,transfermarkt_market_value_eur,has_sofifa_profile,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,attack_position,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
222400,Harry Billy Winks -, Harry Billy Winks,1996-02-02,,176,65,CDM,"CDM,CM",75,75,Right,3 ,3 ,95,Leicester City,4900000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230336,Danisco Fachini -, Daniel Clayton Fachini Lobato,1992-02-29,,169,68,CDM,CDM,75,75,Right,3 ,2 ,1043,Flamengo,3700000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235456,Jean-Ricner Bellegarde -, Jean-Ricner Bellegarde,1998-06-27,,170,70,CAM,"CAM,CM",75,78,Right,3 ,3 ,110,Wolverhampton Wanderers,7500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
241856,Manu Morlanes -, Manuel Morlanes Ariño,1999-01-12,,178,75,CM,"CM,CDM",75,78,Right,3 ,3 ,453,RCD Mallorca,7500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259265,Mourad Batna -,Mourad Batnaمراد باتنا,1990-06-27,,185,76,RM,"RM,RW",75,75,Left,5 ,3 ,112390,Al Fateh,2600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
216258,Ihlas Bebou -, Ihlas Bebou,1994-04-23,,185,80,ST,"ST,RW",75,75,Right,3 ,4 ,10029,TSG 1899 Hoffenheim,5500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
238274,Florinel Teodor Coman -, Florinel Teodor Coman,1998-04-10,,182,72,LM,"LM,LW,ST",75,75,Right,3 ,4 ,1842,Cagliari,6000000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
187075,Dayro Mauricio Moreno Galindo -, Dayro Mauricio Moreno Galindo,1985-09-16,,178,83,ST,ST,75,75,Right,4 ,3 ,101106,Once Caldas,1900000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266436,Javi Guerra -, Javier Guerra Moreno,2003-05-13,,187,77,CM,"CM,CDM,ST",75,84,Right,4 ,3 ,461,Valencia CF,12500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
222148,Ondrej Duda -, Ondrej Duda,1994-12-05,,181,75,CM,"CM,CDM",75,75,Right,4 ,4 ,206,Hellas Verona FC,5500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193476,Rémy Joseph Cabella -, Rémy Joseph Cabella,1990-03-08,,172,67,LM,"LM,CAM",75,75,Right,4 ,4 ,65,Lille OSC,2600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
230341,Joshuando Sá -, Joshua Eduardo Sá Madeira,1996-02-29,,182,81,LB,LB,75,75,Left,3 ,2 ,1598,Bahia,5000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
238277,Dániel Gazdag -, Dániel Gazdag,1996-03-02,Hungary,178,76,CAM,"CAM,ST",75,75,Right,2 ,3 ,687,Columbus Crew,5500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
269511,Martin Jedlička -, Martin Jedlička,1998-01-24,Czechia,187,83,GK,GK,75,76,Right,2 ,1 ,110468,Viktoria Plzeň,4900000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
227527,Fábio Abreu -, Fábio Gonçalves Abreu,1993-01-29,,182,83,ST,ST,75,75,Right,3 ,4 ,111768,Beijing Guoan,4800000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
237512,Gastón Alberto Togni -, Gastón Alberto Togni,1997-09-20,,181,80,LM,"LM,LW,LB",75,75,Left,3 ,3 ,111710,Defensa y Justicia,6000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
227785,Cristian David Guanca -, Cristian David Guanca,1993-03-26,,177,72,CM,"CM,CAM",75,75,Left,3 ,3 ,111674,Al Shabab,4600000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
239817,Boubakary Soumaré -, Boubakary Soumaré,1999-02-27,,188,82,CDM,"CDM,CM",75,78,Right,3 ,3 ,95,Leicester City,6500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243657,James David Garner -, James David Garner,2001-03-13,,182,80,CDM,"CDM,CM",75,81,Right,3 ,3 ,7,Everton,8000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
259273,Tomás Ignacio Marchiori Carreño -, Tomás Ignacio Marchiori Carreño,1995-06-20,,186,84,GK,GK,75,76,Right,3 ,1 ,101088,Vélez Sarsfield,4300000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
263370,Valentín Barco -, Valentín Barco,2004-07-23,,170,66,LB,"LB,LM,CM",75,84,Left,3 ,3 ,76,RC Strasbourg Alsace,11500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
208330,Adnan Januzaj -, Adnan Januzaj,1995-02-05,,186,76,RW,"RW,RM,LM",75,75,Left,4 ,4 ,472,UD Las Palmas,5500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
259789,Kevin Andrés Zenón -, Kevin Andrés Zenón,2001-07-30,,180,70,LM,"LM,CM",75,82,Left,4 ,4 ,1877,Boca Juniors,11500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
228302,Pedraza -, Alfonso Pedraza Sag,1996-04-09,,184,73,LB,"LB,LM",75,75,Left,2 ,3 ,483,Villarreal CF,5000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
208335,Lukas Kübler -, Lukas Kübler,1992-08-30,,182,77,RB,"RB,CB",75,75,Right,2 ,2 ,25,SC Freiburg,4099999,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
231887,Yusuf Yazıcı -, Yusuf Yazıcı,1997-01-29,,183,74,CAM,"CAM,ST,RM",75,75,Left,4 ,3 ,280,Olympiacos FC,6000000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
212432,Jo Hyeon Woo -,Hyeon-woo Jo조현우 崔永宇,1991-09-25,,189,75,GK,GK,75,75,Right,3 ,1 ,1473,Ulsan HD FC,2800000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
238545,Firas Tariq Nasser Al Buraikan -,Firas Tariq Nasser Al Buraikanفراس طارق ناصر البريكان,2000-05-14,,185,79,ST,"ST,LM",75,80,Left,3 ,3 ,112387,Al Ahli SFC,8500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
247249,Joël Mohammed Ramzan Piroe -, Joël Mohammed Ramzan Piroe,1999-08-02,,185,74,ST,"ST,CAM",75,79,Left,4 ,3 ,8,Leeds United,8000000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
228819,Matías Ezequiel Vargas Martín -, Matías Ezequiel Vargas Martín,1997-05-08,,168,66,LM,"LM,ST,LW",75,75,Right,2 ,4 ,112390,Al Fateh,6000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209620,Abdul Rahman Baba -, Abdul Rahman Baba,1994-07-02,,180,73,LB,LB,75,75,Left,4 ,3 ,393,PAOK,4900000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
263893,Amir Sayoud -,Amir Sayoudأمير سعيود,1990-09-30,,171,64,RM,"RM,ST,CAM",75,75,Left,3 ,4 ,112392,Al Raed,3500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226517,Haris Hajradinović -,Haris HajradinovićХарис Хајрадиновиќ,1994-02-18,,178,74,CM,"CM,CAM",75,75,Left,3 ,3 ,111339,Kasımpaşa SK,5500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
270039,Diego Moreira -, Diego Manuel Jadon da Silva Moreira,2004-08-06,,179,73,LM,"LM,LB",75,82,Left,3 ,3 ,76,RC Strasbourg Alsace,11000000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
272600,Marc Casadó -, Marc Casadó Torras,2003-09-14,,172,66,CDM,CDM,75,86,Right,4 ,3 ,241,FC Barcelona,11500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153048,Magnus Wolff Eikrem -, Magnus Wolff Eikrem,1990-08-08,,184,69,CAM,"CAM,ST",75,75,Right,4 ,3 ,417,Molde FK,3500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
261336,Jaden Philogene-Bidace -, Jaden Philogene-Bidace,2002-02-08,,179,67,LM,"LM,RM",75,81,Right,5 ,4 ,94,Ipswich Town,9000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
238041,Tyrell Johannes Chicco Malacia -, Tyrell Johannes Chicco Malacia,1999-08-17,,169,67,LB,LB,75,79,Left,3 ,3 ,247,PSV,7500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
260570,Jarne Steuckers -, Jarne Steuckers,2002-02-04,,179,68,RM,"RM,RW",75,82,Left,3 ,3 ,673,KRC Genk,11500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
268763,Ernest Nuamah Appiah -, Ernest Nuamah Appiah,2003-11-01,Ghana,178,71,RM,"RM,RW",75,83,Left,3 ,4 ,66,Olympique Lyonnais,12500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246748,Aihen Muñoz -, Aihen Muñoz Capellán,1997-08-16,,175,68,LB,LB,75,76,Left,3 ,3 ,457,Real Sociedad,6000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
256476,Mohamed-Ali Cho -, Mohamed-Ali Cho,2004-01-19,,181,66,LW,"LW,RW,ST",75,82,Left,3 ,3 ,72,OGC Nice,11000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
217565,Jubal -, Jubal Rocha Mendes Júnior,1993-08-29,,190,80,CB,CB,75,75,Right,2 ,2 ,57,AJ Auxerre,4600000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
251870,Juan David Cabal Murillo -, Juan David Cabal Murillo,2001-01-08,,186,80,LB,"LB,CB",75,81,Left,3 ,3 ,45,Juventus,8500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
195038,Florian Kainz -, Florian Kainz,1992-10-24,,176,71,CAM,"CAM,CM,LM",75,75,Right,4 ,4 ,31,1. FC Köln,4700000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
260574,Lorenz Assignon -, Lorenz Assignon,2000-06-22,,181,77,RB,"RB,RM",75,80,Right,3 ,3 ,74,Stade Rennais FC,8000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
220383,Aarón -, Aarón Escandell Banacloche,1995-09-27,,185,71,GK,GK,75,77,Right,4 ,1 ,110827,Real Oviedo,4800000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
229857,Stefano Sensi -, Stefano Sensi,1995-08-05,,168,62,CM,"CM,CAM",75,75,Right,4 ,3 ,111811,Monza,5500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
251105,Dejan Joveljić -,Dejan JoveljićДејан Јовељић,1999-08-07,,181,75,ST,ST,75,78,Right,3 ,3 ,696,Sporting Kansas City,8000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206306,Jordan Ferri -, Jordan Ferri,1992-03-12,,173,73,CDM,"CDM,CM",75,75,Right,2 ,3 ,70,Montpellier HSC,3700000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218339,Mahmoud Dahoud -,Mahmoud Dahoudمحمود داوود,1996-01-01,,178,68,CM,"CM,CDM",75,75,Right,4 ,4 ,1824,Eintracht Frankfurt,5500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263396,Copete -, José Manuel Arias Copete,1999-10-10,,192,73,CB,CB,75,82,Left,2 ,2 ,453,RCD Mallorca,10500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
263908,Bradley Locko Banzouzi -, Bradley Locko Banzouzi,2002-05-06,,180,65,LB,LB,75,81,Left,2 ,2 ,378,Stade Brestois 29,8500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
242660,Louis Jordan Beyer -, Louis Jordan Beyer,2000-05-19,,187,80,CB,CB,75,78,Right,3 ,2 ,1796,Burnley,7000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
242916,Yukinari Sugawara -,Yukinari Sugawara菅原 由勢,2000-06-28,,178,68,RB,RB,75,78,Right,3 ,3 ,17,Southampton,7000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
264422,Matthis Abline -, Matthis Abline,2003-03-28,,182,81,ST,"ST,RW",75,81,Right,3 ,3 ,71,FC Nantes,9000000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
229862,Edu Expósito -, Eduardo Expósito Jaén,1996-08-01,,178,68,CM,"CM,CDM,CAM",75,75,Right,5 ,3 ,452,RCD Espanyol,6000000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
255718,Ramón Sosa Acosta -, Ramón Sosa Acosta,1999-08-31,,179,75,LM,"LM,RM",75,78,Right,4 ,3 ,14,Nottingham Forest,7500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
193254,Christopher Trimmel -, Christopher Trimmel,1987-02-24,,189,82,RB,"RB,RM",75,75,Right,3 ,3 ,1831,1. FC Union Berlin,1200000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
222951,Marek Rodák -, Marek Rodák,1996-12-13,,194,81,GK,GK,75,77,Right,3 ,1 ,112096,Al Ettifaq,5000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
233959,Sebastián Villa Cano -, Sebastián Villa Cano,1996-05-19,,179,71,ST,"ST,LM,LW",75,75,Right,4 ,4 ,111020,Independiente Rivadavia,6000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
273128,Rafiu Adekunle Durosinmi -, Rafiu Adekunle Durosinmi,2003-01-01,,192,85,ST,ST,75,81,Right,3 ,3 ,110468,Viktoria Plzeň,9000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245992,Billy Clifford Gilmour -, Billy Clifford Gilmour,2001-06-11,Scotland,170,66,CM,"CM,CDM",75,81,Right,3 ,3 ,48,Napoli,9000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
248808,Aaron Buchanan Hickey -, Aaron Buchanan Hickey,2002-06-10,,185,72,RB,RB,75,80,Right,5 ,2 ,1925,Brentford,8000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
210665,Marcel Halstenberg -, Marcel Halstenberg,1991-09-27,,188,87,CB,"CB,LB",75,75,Left,3 ,3 ,485,Hannover 96,3600000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
206058,Mattia De Sciglio -, Mattia De Sciglio,1992-10-20,,183,78,RB,"RB,LB,CB",75,75,Right,4 ,3 ,1746,Empoli,4099999,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
272874,Arne Engels -, Arne Engels,2003-09-08,,185,78,CM,"CM,CDM",75,84,Right,3 ,3 ,78,Celtic,12500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
234730,Valentin André Henri Rosier -, Valentin André Henri Rosier,1996-08-19,,175,75,RB,RB,75,75,Right,2 ,3 ,100888,CD Leganés,5500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
194794,Andriy Yarmolenko -,Andriy YarmolenkoЯрмоленко Андрій Миколайович,1989-10-23,Ukraine,189,81,RM,"RM,ST,LW",75,75,Left,2 ,4 ,101047,Dynamo Kyiv,2600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
264172,Carmona -, José Ángel Carmona Navarro,2002-01-29,,183,80,RB,"RB,RM",75,83,Right,3 ,3 ,481,Sevilla FC,12000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
208620,Omar Mascarell -, Omar Mascarell González,1993-02-02,,181,76,CM,"CM,CDM,CB",75,75,Right,5 ,3 ,453,RCD Mallorca,4600000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233965,Alessio Daniel Castro-Montes -, Alessio Daniel Castro-Montes,1997-05-17,,175,67,RM,"RM,LM,RB",75,75,Right,4 ,3 ,2014,Union Saint-Gilloise,6000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
241389,Yusuf Sarı -, Yusuf Sarı,1998-11-20,,168,55,RM,"RM,RW",75,76,Left,2 ,3 ,101014,Medipol Başakşehir FK,6500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
245741,Jesper Grænge Lindstrøm -, Jesper Grænge Lindstrøm,2000-02-29,Denmark,182,63,RM,"RM,CAM",75,78,Right,3 ,4 ,7,Everton,7500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
226286,Gabriel Ávalos Stumpfs -, Gabriel Ávalos Stumpfs,1990-10-12,,188,91,ST,ST,75,75,Right,4 ,3 ,110093,Independiente,3600000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
225263,Duje Ćaleta-Car -, Duje Ćaleta-Car,1996-09-17,Croatia,192,89,CB,CB,75,75,Right,3 ,2 ,66,Olympique Lyonnais,5000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
255471,Vitor Carvalho -, Vitor Carvalho Vieira,1997-05-27,,183,73,CDM,"CDM,CM",75,78,Right,2 ,2 ,1896,Sporting Clube de Braga,6500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188400,Thomas Kaminski -, Thomas Kaminski,1992-10-23,,190,78,GK,GK,75,75,Right,3 ,1 ,1923,Luton Town,3000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
228593,Vincent Olivier Sierro -, Vincent Olivier Sierro,1995-10-08,,185,79,CM,"CM,CDM,CAM",75,75,Right,2 ,3 ,1809,Toulouse FC,5500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189682,Benjamin Thomas Mee -, Benjamin Thomas Mee,1989-09-21,,180,82,CB,CB,75,75,Left,3 ,2 ,1925,Brentford,1800000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
273651,Jarell Amorin Quansah -, Jarell Amorin Quansah,2003-01-28,,190,80,CB,CB,75,83,Right,3 ,2 ,9,Liverpool,12000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
241907,Diego Martín Rossi Marachlian -, Diego Martín Rossi Marachlian,1998-03-05,,170,66,CAM,"CAM,ST",75,76,Right,3 ,3 ,687,Columbus Crew,6500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
212212,Dominik Kohr -, Dominik Kohr,1994-01-31,,183,80,CB,"CB,CDM,CM",75,75,Right,3 ,2 ,169,1. FSV Mainz 05,4600000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
238581,Rubén Estephan Vargas Martínez -, Rubén Estephan Vargas Martínez,1998-08-05,,177,70,LM,"LM,CAM,RM",75,76,Right,4 ,4 ,481,Sevilla FC,6500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
268534,Andy Alune Diouf -, Andy Alune Diouf,2003-05-17,,187,81,CM,"CM,CDM",75,82,Left,3 ,3 ,64,RC Lens,11500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225014,Gaetano Castrovilli -, Gaetano Castrovilli,1997-02-17,,187,71,CM,CM,75,75,Right,3 ,4 ,111811,Monza,6000000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
244470,Vladimír Coufal -, Vladimír Coufal,1992-08-22,Czechia,175,76,RB,RB,75,75,Right,3 ,3 ,19,West Ham United,4099999,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
244472,Jens-Lys Michel Cajuste -, Jens-Lys Michel Cajuste,1999-08-10,,188,77,CDM,"CDM,CM",75,79,Right,4 ,3 ,94,Ipswich Town,7500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
263673,Andrew -, Andrew da Silva Ventura,2001-07-01,,189,76,GK,GK,75,81,Right,2 ,1 ,1888,Gil Vicente FC,7000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
212729,Tozé -, António José Pinheiro de Carvalho,1993-01-14,,165,68,CM,"CM,CAM",75,75,Right,3 ,4 ,113037,Al Riyadh,4600000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
213242,Adrien Tamèze Aoutsa -, Adrien Tamèze Aoutsa,1994-02-04,,182,78,CB,"CB,CDM,CM",75,75,Right,3 ,3 ,54,Torino,4600000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
223994,Stefan Mugoša -,Stefan MugošaСтефан Мугоша,1992-02-26,,188,78,ST,ST,75,75,Right,4 ,3 ,110765,Incheon United FC,4600000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
264699,Kristjan Asllani -, Kristjan Asllani,2002-03-09,,179,70,CDM,"CDM,CM",75,80,Right,3 ,2 ,44,Inter,8000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204539,Luis Jan Piers Advíncula Castrillón -, Luis Jan Piers Advíncula Castrillón,1990-03-02,,180,80,RB,"RB,RM",75,75,Right,4 ,3 ,1877,Boca Juniors,2100000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
272379,Samuel Iling-Junior -, Samuel Iling-Junior,2003-10-04,,182,75,LM,"LM,LB",75,83,Left,4 ,3 ,12,Middlesbrough,12500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
215292,Martín Cauteruccio Rodríguez -, Martín Cauteruccio Rodríguez,1987-04-14,,179,76,ST,ST,75,75,Right,3 ,3 ,111013,Sporting Cristal,1900000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190972,Eduardo Antonio Salvio -, Eduardo Antonio Salvio,1990-07-13,,173,71,RW,"RW,RM",75,75,Right,4 ,5 ,110395,Lanús,3500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
226045,Jesús Daniel Gallardo Vasconcelos -, Jesús Daniel Gallardo Vasconcelos,1994-08-15,Friendly International,176,73,LB,"LB,LM,LW",75,75,Left,3 ,3 ,,,0,,1,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,,
265726,César Tárrega -, César Tárrega Requeni,2002-02-26,,193,78,CB,CB,75,82,Right,3 ,2 ,461,Valencia CF,10500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
202750,Willy-Arnaud Zobo Boly -, Willy-Arnaud Zobo Boly,1991-02-03,,195,97,CB,CB,75,75,Right,4 ,2 ,14,Nottingham Forest,2700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
205566,Alberto Moreno -, Alberto Moreno Pérez,1992-07-05,,171,65,LB,LB,75,75,Left,2 ,3 ,1745,Como,4099999,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
233216,Phillip Tietz -, Phillip Tietz,1997-07-09,,190,86,ST,ST,74,75,Right,3 ,3 ,100409,FC Augsburg,5000000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
233984,Mardial Cunha -, Mardial Sidney Cunha Sousa,2000-02-29,,183,77,CB,CB,74,74,Right,3 ,2 ,111052,Fortaleza,4200000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
240640,Sandro Leonardo Morales -, Sandro Leonardo Morales,1991-04-11,,180,72,CB,CB,74,74,Right,3 ,2 ,101084,Gimnasia y Esgrima La Plata,2000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
243456,Brian White -, Brian White,1996-02-03,,181,83,ST,ST,74,74,Right,4 ,2 ,101112,Vancouver Whitecaps FC,4300000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
268802,Fabio Miretti -, Fabio Miretti,2003-08-03,,180,72,CM,"CM,CDM,LM",74,80,Right,4 ,3 ,110556,Genoa,6500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
252162,Ayase Ueda -,Ayase Ueda上田 綺世,1998-08-28,,182,76,ST,ST,74,76,Right,4 ,3 ,246,Feyenoord,5500000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
146947,Vesga -, Mikel Vesga Arruti,1993-04-08,,191,86,CM,"CM,CDM",74,74,Left,3 ,3 ,448,Athletic Club,3500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
186627,Mario Barwuah Balotelli -, Mario Barwuah Balotelli,1990-08-12,,190,88,ST,ST,74,74,Right,4 ,4 ,110556,Genoa,2700000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266500,Jonathan David Henry Rowe -, Jonathan David Henry Rowe,2003-04-30,,178,73,RM,"RM,LM",74,82,Right,4 ,3 ,219,Olympique de Marseille,9500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
220165,Joel Julius Ilmari Pohjanpalo -, Joel Julius Ilmari Pohjanpalo,1994-09-13,Finland,186,84,ST,ST,74,74,Right,3 ,3 ,1843,Palermo FC,4200000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
208135,Abdoulaye Doucouré -, Abdoulaye Doucouré,1993-01-01,,184,76,CAM,"CAM,CDM",74,74,Right,2 ,3 ,7,Everton,3500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
236295,Aarón -, Aarón Martín Caricol,1997-04-22,,178,70,LB,"LB,LM",74,74,Left,3 ,3 ,110556,Genoa,4099999,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
